Order ID,Order Date,Store ID,Product ID,Quantity,Unit Price,Discount,Net Sales,COGS
O007099,2025-05-29,ST01,FW01,1,149.0,0.0,149.0,71.52
O007100,2025-05-29,ST11,AP03,1,99.0,0.0,99.0,39.6
O007101,2025-05-30,ST12,FW03,2,169.0,0.0,338.0,165.62
O007102,2025-05-30,ST02,SB01,1,279.0,0.1,251.1,145.08
O007103,2025-05-30,ST11,SB01,2,279.0,0.2,446.4,290.16
O007104,2025-05-30,ST11,FW03,1,169.0,0.1,152.1,82.81
O007105,2025-05-30,ST11,TG01,1,349.0,0.0,349.0,202.42
O007106,2025-05-30,ST11,SB02,1,119.0,0.0,119.0,57.12
O007107,2025-05-30,ST10,AC04,1,139.0,0.0,139.0,62.55
O007108,2025-05-30,ST12,CK01,1,89.0,0.0,89.0,44.5
O007109,2025-05-30,ST07,TG01,1,349.0,0.2,279.2,202.42
O007110,2025-05-30,ST11,CK02,1,59.0,0.0,59.0,26.55
O007111,2025-05-30,ST10,AP04,1,89.0,0.0,89.0,37.38
O007112,2025-05-30,ST09,CK02,3,59.0,0.0,177.0,79.65
O007113,2025-05-30,ST10,AC02,3,45.0,0.0,135.0,51.3
O007114,2025-05-30,ST06,SB01,3,279.0,0.0,837.0,435.24
O007115,2025-05-30,ST03,AP03,2,99.0,0.0,198.0,79.2
O007116,2025-05-30,ST03,FW02,1,219.0,0.0,219.0,109.5
O007117,2025-05-30,ST11,FW04,1,69.0,0.0,69.0,27.6
O007118,2025-05-30,ST04,CK02,1,59.0,0.0,59.0,26.55
O007119,2025-05-30,ST05,CL04,1,24.0,0.0,24.0,8.4
O007120,2025-05-30,ST02,AP03,3,99.0,0.2,237.6,118.8
O007121,2025-05-31,ST04,AP02,1,299.0,0.0,299.0,137.54
O007122,2025-05-31,ST11,CL04,1,24.0,0.0,24.0,8.4
O007123,2025-05-31,ST11,AC01,2,49.0,0.0,98.0,39.2
O007124,2025-05-31,ST04,FW02,1,219.0,0.0,219.0,109.5
O007125,2025-05-31,ST12,AP04,3,89.0,0.0,267.0,112.14
O007126,2025-05-31,ST03,SB02,1,119.0,0.0,119.0,57.12
O007127,2025-05-31,ST10,TG02,1,429.0,0.1,386.1,235.95
O007128,2025-05-31,ST03,AC05,1,35.0,0.0,35.0,11.55
O007129,2025-05-31,ST05,FW03,2,169.0,0.0,338.0,165.62
O007130,2025-05-31,ST10,AP05,2,89.0,0.0,178.0,67.64
O007131,2025-05-31,ST01,AC04,1,139.0,0.0,139.0,62.55
O007132,2025-05-31,ST01,SB01,2,279.0,0.0,558.0,290.16
O007133,2025-05-31,ST07,AC03,1,129.0,0.0,129.0,60.63
O007134,2025-05-31,ST05,SB02,1,119.0,0.0,119.0,57.12
O007135,2025-05-31,ST02,AC02,1,45.0,0.0,45.0,17.1
O007136,2025-05-31,ST04,SB01,1,279.0,0.2,223.2,145.08
O007137,2025-05-31,ST11,AC05,1,35.0,0.0,35.0,11.55
O007138,2025-05-31,ST05,FW03,1,169.0,0.0,169.0,82.81
O007139,2025-05-31,ST11,AP04,1,89.0,0.0,89.0,37.38
O007140,2025-05-31,ST03,AC04,1,139.0,0.0,139.0,62.55
O007141,2025-05-31,ST12,AP01,2,249.0,0.0,498.0,219.12
O007142,2025-06-01,ST08,CK02,1,59.0,0.0,59.0,26.55
O007143,2025-06-01,ST07,SB02,1,119.0,0.1,107.1,57.12
O007144,2025-06-01,ST10,CK01,1,89.0,0.2,71.2,44.5
O007145,2025-06-01,ST11,AP05,2,89.0,0.1,160.2,67.64
O007146,2025-06-01,ST01,AC04,2,139.0,0.0,278.0,125.1
O007147,2025-06-01,ST12,AC01,2,49.0,0.2,78.4,39.2
O007148,2025-06-01,ST01,AC05,1,35.0,0.0,35.0,11.55
O007149,2025-06-01,ST01,SB01,1,279.0,0.0,279.0,145.08
O007150,2025-06-01,ST05,TG02,1,429.0,0.0,429.0,235.95
O007151,2025-06-01,ST02,SB02,1,119.0,0.1,107.1,57.12
O007152,2025-06-01,ST08,SB01,1,279.0,0.0,279.0,145.08
O007153,2025-06-01,ST08,FW03,1,169.0,0.1,152.1,82.81
O007154,2025-06-01,ST03,AC02,1,45.0,0.2,36.0,17.1
O007155,2025-06-01,ST06,SB02,1,119.0,0.0,119.0,57.12
O007156,2025-06-01,ST04,AC02,1,45.0,0.0,45.0,17.1
O007157,2025-06-01,ST10,AP05,1,89.0,0.0,89.0,33.82
O007158,2025-06-01,ST04,SB02,2,119.0,0.0,238.0,114.24
O007159,2025-06-01,ST01,SB01,1,279.0,0.0,279.0,145.08
O007160,2025-06-02,ST03,TG01,2,349.0,0.0,698.0,404.84
O007161,2025-06-02,ST11,TG01,1,349.0,0.0,349.0,202.42
O007162,2025-06-02,ST09,AC02,2,45.0,0.0,90.0,34.2
O007163,2025-06-02,ST01,AC03,1,129.0,0.2,103.2,60.63
O007164,2025-06-02,ST04,AC01,2,49.0,0.1,88.2,39.2
O007165,2025-06-02,ST11,AP02,1,299.0,0.1,269.1,137.54
O007166,2025-06-02,ST11,AP04,1,89.0,0.2,71.2,37.38
O007167,2025-06-02,ST11,TG01,1,349.0,0.0,349.0,202.42
O007168,2025-06-02,ST06,TG01,1,349.0,0.0,349.0,202.42
O007169,2025-06-02,ST09,FW02,1,219.0,0.0,219.0,109.5
O007170,2025-06-02,ST08,AP02,1,299.0,0.1,269.1,137.54
O007171,2025-06-02,ST01,AC01,1,49.0,0.1,44.1,19.6
O007172,2025-06-02,ST01,AP03,1,99.0,0.0,99.0,39.6
O007173,2025-06-02,ST11,SB01,1,279.0,0.0,279.0,145.08
O007174,2025-06-02,ST11,AC03,1,129.0,0.0,129.0,60.63
O007175,2025-06-02,ST03,AC05,1,35.0,0.0,35.0,11.55
O007176,2025-06-03,ST05,CK02,3,59.0,0.0,177.0,79.65
O007177,2025-06-03,ST01,AC02,3,45.0,0.1,121.5,51.3
O007178,2025-06-03,ST03,SB02,2,119.0,0.0,238.0,114.24
O007179,2025-06-03,ST05,AC05,1,35.0,0.0,35.0,11.55
O007180,2025-06-03,ST03,FW03,2,169.0,0.0,338.0,165.62
O007181,2025-06-03,ST04,AP04,1,89.0,0.1,80.1,37.38
O007182,2025-06-03,ST11,AC02,1,45.0,0.0,45.0,17.1
O007183,2025-06-03,ST07,TG01,2,349.0,0.0,698.0,404.84
O007184,2025-06-03,ST03,AC03,1,129.0,0.0,129.0,60.63
O007185,2025-06-03,ST08,SB01,3,279.0,0.1,753.3,435.24
O007186,2025-06-03,ST07,CK02,3,59.0,0.1,159.3,79.65
O007187,2025-06-03,ST03,CK01,3,89.0,0.1,240.3,133.5
O007188,2025-06-03,ST11,AC01,1,49.0,0.2,39.2,19.6
O007189,2025-06-04,ST11,AP04,1,89.0,0.1,80.1,37.38
O007190,2025-06-04,ST11,CL03,1,39.0,0.0,39.0,16.38
O007191,2025-06-04,ST06,SB02,1,119.0,0.1,107.1,57.12
O007192,2025-06-04,ST05,CK02,1,59.0,0.0,59.0,26.55
O007193,2025-06-04,ST08,AC03,1,129.0,0.1,116.1,60.63
O007194,2025-06-04,ST03,TG01,2,349.0,0.0,698.0,404.84
O007195,2025-06-04,ST11,SB02,2,119.0,0.0,238.0,114.24
O007196,2025-06-04,ST03,SB01,1,279.0,0.0,279.0,145.08
O007197,2025-06-04,ST05,CK01,1,89.0,0.0,89.0,44.5
O007198,2025-06-04,ST05,TG02,1,429.0,0.1,386.1,235.95
O007199,2025-06-04,ST01,SB02,1,119.0,0.1,107.1,57.12
O007200,2025-06-04,ST06,CL03,1,39.0,0.2,31.2,16.38
O007201,2025-06-05,ST11,CK02,1,59.0,0.0,59.0,26.55
O007202,2025-06-05,ST09,SB02,3,119.0,0.2,285.6,171.36
O007203,2025-06-05,ST08,CL02,2,229.0,0.1,412.2,251.9
O007204,2025-06-05,ST09,CK02,2,59.0,0.2,94.4,53.1
O007205,2025-06-05,ST01,CK01,1,89.0,0.1,80.1,44.5
O007206,2025-06-05,ST06,AC04,1,139.0,0.0,139.0,62.55
O007207,2025-06-05,ST01,CL02,3,229.0,0.0,687.0,377.85
O007208,2025-06-05,ST11,AC03,1,129.0,0.0,129.0,60.63
O007209,2025-06-05,ST10,AC03,1,129.0,0.1,116.1,60.63
O007210,2025-06-05,ST04,AC02,1,45.0,0.1,40.5,17.1
O007211,2025-06-05,ST11,FW01,1,149.0,0.1,134.1,71.52
O007212,2025-06-05,ST03,SB02,1,119.0,0.0,119.0,57.12
O007213,2025-06-05,ST09,FW04,2,69.0,0.0,138.0,55.2
O007214,2025-06-05,ST11,FW02,3,219.0,0.0,657.0,328.5
O007215,2025-06-05,ST10,TG01,1,349.0,0.0,349.0,202.42
O007216,2025-06-05,ST08,AP01,2,249.0,0.1,448.2,219.12
O007217,2025-06-05,ST04,AC04,1,139.0,0.0,139.0,62.55
O007218,2025-06-05,ST01,CK01,1,89.0,0.1,80.1,44.5
O007219,2025-06-06,ST11,AC04,1,139.0,0.1,125.1,62.55
O007220,2025-06-06,ST10,AC02,2,45.0,0.0,90.0,34.2
O007221,2025-06-06,ST03,CK02,1,59.0,0.1,53.1,26.55
O007222,2025-06-06,ST03,CL01,2,79.0,0.0,158.0,79.0
O007223,2025-06-06,ST02,SB01,1,279.0,0.2,223.2,145.08
O007224,2025-06-06,ST03,CK02,1,59.0,0.0,59.0,26.55
O007225,2025-06-06,ST11,AC02,1,45.0,0.2,36.0,17.1
O007226,2025-06-06,ST11,FW01,1,149.0,0.0,149.0,71.52
O007227,2025-06-06,ST06,CK02,1,59.0,0.1,53.1,26.55
O007228,2025-06-06,ST11,CL03,3,39.0,0.0,117.0,49.14
O007229,2025-06-06,ST07,CL03,1,39.0,0.0,39.0,16.38
O007230,2025-06-06,ST10,CL02,1,229.0,0.0,229.0,125.95
O007231,2025-06-06,ST11,SB02,1,119.0,0.0,119.0,57.12
O007232,2025-06-06,ST01,TG01,1,349.0,0.0,349.0,202.42
O007233,2025-06-06,ST07,AC04,2,139.0,0.0,278.0,125.1
O007234,2025-06-06,ST05,CK02,1,59.0,0.1,53.1,26.55
O007235,2025-06-07,ST05,AP03,1,99.0,0.2,79.2,39.6
O007236,2025-06-07,ST01,AC01,1,49.0,0.2,39.2,19.6
O007237,2025-06-07,ST04,AC02,1,45.0,0.2,36.0,17.1
O007238,2025-06-07,ST05,AP01,1,249.0,0.0,249.0,109.56
O007239,2025-06-07,ST04,FW04,3,69.0,0.1,186.3,82.8
O007240,2025-06-07,ST02,AC04,2,139.0,0.0,278.0,125.1
O007241,2025-06-07,ST12,AC02,1,45.0,0.0,45.0,17.1
O007242,2025-06-07,ST12,CL02,1,229.0,0.2,183.2,125.95
O007243,2025-06-07,ST05,AC02,1,45.0,0.0,45.0,17.1
O007244,2025-06-07,ST11,AC02,1,45.0,0.0,45.0,17.1
O007245,2025-06-07,ST12,AC02,1,45.0,0.0,45.0,17.1
O007246,2025-06-07,ST11,SB02,3,119.0,0.2,285.6,171.36
O007247,2025-06-07,ST12,FW04,1,69.0,0.0,69.0,27.6
O007248,2025-06-07,ST09,AP02,1,299.0,0.2,239.2,137.54
O007249,2025-06-07,ST02,AP04,1,89.0,0.0,89.0,37.38
O007250,2025-06-07,ST04,CK02,1,59.0,0.1,53.1,26.55
O007251,2025-06-07,ST02,AC05,2,35.0,0.2,56.0,23.1
O007252,2025-06-07,ST04,AP05,1,89.0,0.2,71.2,33.82
O007253,2025-06-07,ST01,SB01,1,279.0,0.0,279.0,145.08
O007254,2025-06-08,ST07,FW02,1,219.0,0.0,219.0,109.5
O007255,2025-06-08,ST01,SB02,3,119.0,0.2,285.6,171.36
O007256,2025-06-08,ST01,AP03,1,99.0,0.0,99.0,39.6
O007257,2025-06-08,ST11,AC05,1,35.0,0.1,31.5,11.55
O007258,2025-06-08,ST01,TG02,1,429.0,0.1,386.1,235.95
O007259,2025-06-08,ST11,CL04,3,24.0,0.0,72.0,25.2
O007260,2025-06-08,ST08,SB01,1,279.0,0.0,279.0,145.08
O007261,2025-06-08,ST02,FW03,1,169.0,0.0,169.0,82.81
O007262,2025-06-08,ST10,CK02,1,59.0,0.0,59.0,26.55
O007263,2025-06-08,ST01,AP02,1,299.0,0.0,299.0,137.54
O007264,2025-06-08,ST09,CK01,2,89.0,0.0,178.0,89.0
O007265,2025-06-08,ST01,FW03,1,169.0,0.1,152.1,82.81
O007266,2025-06-08,ST04,AC01,2,49.0,0.0,98.0,39.2
O007267,2025-06-08,ST05,TG02,1,429.0,0.0,429.0,235.95
O007268,2025-06-08,ST06,AC02,1,45.0,0.0,45.0,17.1
O007269,2025-06-08,ST09,AC04,1,139.0,0.0,139.0,62.55
O007270,2025-06-08,ST02,AC04,2,139.0,0.1,250.2,125.1
O007271,2025-06-08,ST05,AC05,1,35.0,0.0,35.0,11.55
O007272,2025-06-08,ST04,FW04,2,69.0,0.0,138.0,55.2
O007273,2025-06-08,ST01,AC03,1,129.0,0.0,129.0,60.63
O007274,2025-06-08,ST01,AC02,2,45.0,0.0,90.0,34.2
O007275,2025-06-08,ST01,AP03,1,99.0,0.0,99.0,39.6
O007276,2025-06-09,ST03,FW03,1,169.0,0.0,169.0,82.81
O007277,2025-06-09,ST05,FW01,1,149.0,0.0,149.0,71.52
O007278,2025-06-09,ST03,AC03,1,129.0,0.0,129.0,60.63
O007279,2025-06-09,ST01,FW02,1,219.0,0.0,219.0,109.5
O007280,2025-06-09,ST05,CL02,1,229.0,0.2,183.2,125.95
O007281,2025-06-09,ST11,AP03,1,99.0,0.0,99.0,39.6
O007282,2025-06-09,ST04,AP04,1,89.0,0.0,89.0,37.38
O007283,2025-06-09,ST07,SB02,1,119.0,0.2,95.2,57.12
O007284,2025-06-09,ST03,FW03,1,169.0,0.0,169.0,82.81
O007285,2025-06-09,ST12,AC04,1,139.0,0.0,139.0,62.55
O007286,2025-06-09,ST03,TG01,1,349.0,0.2,279.2,202.42
O007287,2025-06-10,ST11,AC01,1,49.0,0.1,44.1,19.6
O007288,2025-06-10,ST03,CL04,1,24.0,0.0,24.0,8.4
O007289,2025-06-10,ST11,AC02,1,45.0,0.0,45.0,17.1
O007290,2025-06-10,ST06,AC04,3,139.0,0.1,375.3,187.65
O007291,2025-06-10,ST04,FW02,2,219.0,0.1,394.2,219.0
O007292,2025-06-10,ST05,AC05,1,35.0,0.0,35.0,11.55
O007293,2025-06-10,ST07,AC03,2,129.0,0.2,206.4,121.26
O007294,2025-06-10,ST01,CL02,1,229.0,0.0,229.0,125.95
O007295,2025-06-10,ST11,FW04,1,69.0,0.0,69.0,27.6
O007296,2025-06-10,ST03,AC05,2,35.0,0.1,63.0,23.1
O007297,2025-06-10,ST11,CK02,1,59.0,0.0,59.0,26.55
O007298,2025-06-10,ST09,TG01,1,349.0,0.0,349.0,202.42
O007299,2025-06-10,ST01,FW03,1,169.0,0.0,169.0,82.81
O007300,2025-06-10,ST01,TG01,2,349.0,0.1,628.2,404.84
O007301,2025-06-10,ST11,AC05,2,35.0,0.0,70.0,23.1
O007302,2025-06-10,ST05,FW04,1,69.0,0.0,69.0,27.6
O007303,2025-06-10,ST04,AC01,3,49.0,0.2,117.6,58.8
O007304,2025-06-10,ST02,AP03,1,99.0,0.0,99.0,39.6
O007305,2025-06-10,ST05,AC02,1,45.0,0.0,45.0,17.1
O007306,2025-06-11,ST07,SB01,1,279.0,0.0,279.0,145.08
O007307,2025-06-11,ST10,CK01,1,89.0,0.0,89.0,44.5
O007308,2025-06-11,ST06,CK02,1,59.0,0.0,59.0,26.55
O007309,2025-06-11,ST05,CL02,3,229.0,0.0,687.0,377.85
O007310,2025-06-11,ST02,FW03,1,169.0,0.1,152.1,82.81
O007311,2025-06-11,ST10,AC03,1,129.0,0.0,129.0,60.63
O007312,2025-06-11,ST10,AP02,2,299.0,0.0,598.0,275.08
O007313,2025-06-11,ST11,CK02,1,59.0,0.1,53.1,26.55
O007314,2025-06-11,ST03,SB02,2,119.0,0.2,190.4,114.24
O007315,2025-06-11,ST12,AP03,1,99.0,0.2,79.2,39.6
O007316,2025-06-11,ST07,FW02,1,219.0,0.0,219.0,109.5
O007317,2025-06-11,ST10,AC05,2,35.0,0.0,70.0,23.1
O007318,2025-06-11,ST12,AP01,1,249.0,0.0,249.0,109.56
O007319,2025-06-12,ST12,AC04,1,139.0,0.2,111.2,62.55
O007320,2025-06-12,ST01,TG02,1,429.0,0.0,429.0,235.95
O007321,2025-06-12,ST01,CK01,2,89.0,0.0,178.0,89.0
O007322,2025-06-12,ST11,AC02,1,45.0,0.0,45.0,17.1
O007323,2025-06-12,ST07,CL02,2,229.0,0.0,458.0,251.9
O007324,2025-06-12,ST04,TG02,1,429.0,0.2,343.2,235.95
O007325,2025-06-12,ST02,FW02,1,219.0,0.0,219.0,109.5
O007326,2025-06-12,ST10,AC01,1,49.0,0.0,49.0,19.6
O007327,2025-06-12,ST10,FW03,3,169.0,0.1,456.3,248.43
O007328,2025-06-12,ST08,TG01,1,349.0,0.0,349.0,202.42
O007329,2025-06-12,ST03,AC01,1,49.0,0.1,44.1,19.6
O007330,2025-06-12,ST01,AC05,1,35.0,0.0,35.0,11.55
O007331,2025-06-12,ST01,CK02,1,59.0,0.2,47.2,26.55
O007332,2025-06-12,ST11,CL04,1,24.0,0.0,24.0,8.4
O007333,2025-06-13,ST07,AC02,2,45.0,0.1,81.0,34.2
O007334,2025-06-13,ST04,CL02,1,229.0,0.1,206.1,125.95
O007335,2025-06-13,ST06,AC05,2,35.0,0.0,70.0,23.1
O007336,2025-06-13,ST11,FW04,1,69.0,0.1,62.1,27.6
O007337,2025-06-13,ST11,AC02,1,45.0,0.1,40.5,17.1
O007338,2025-06-13,ST12,FW04,1,69.0,0.0,69.0,27.6
O007339,2025-06-13,ST01,FW04,2,69.0,0.1,124.2,55.2
O007340,2025-06-13,ST11,FW01,1,149.0,0.0,149.0,71.52
O007341,2025-06-13,ST12,AC03,1,129.0,0.0,129.0,60.63
O007342,2025-06-13,ST10,CK01,1,89.0,0.2,71.2,44.5
O007343,2025-06-13,ST11,AC04,1,139.0,0.0,139.0,62.55
O007344,2025-06-13,ST04,AC02,2,45.0,0.0,90.0,34.2
O007345,2025-06-14,ST05,AC04,2,139.0,0.0,278.0,125.1
O007346,2025-06-14,ST01,AC03,2,129.0,0.0,258.0,121.26
O007347,2025-06-14,ST07,CL02,1,229.0,0.1,206.1,125.95
O007348,2025-06-14,ST11,AC03,1,129.0,0.0,129.0,60.63
O007349,2025-06-14,ST12,CL01,2,79.0,0.1,142.2,79.0
O007350,2025-06-14,ST01,FW02,1,219.0,0.0,219.0,109.5
O007351,2025-06-14,ST03,AC05,1,35.0,0.0,35.0,11.55
O007352,2025-06-14,ST11,FW02,1,219.0,0.0,219.0,109.5
O007353,2025-06-14,ST10,AC04,1,139.0,0.1,125.1,62.55
O007354,2025-06-14,ST05,SB02,3,119.0,0.1,321.3,171.36
O007355,2025-06-14,ST03,AC05,1,35.0,0.0,35.0,11.55
O007356,2025-06-14,ST04,TG02,1,429.0,0.0,429.0,235.95
O007357,2025-06-14,ST01,AC04,2,139.0,0.0,278.0,125.1
O007358,2025-06-14,ST08,AC01,2,49.0,0.0,98.0,39.2
O007359,2025-06-14,ST11,FW04,1,69.0,0.1,62.1,27.6
O007360,2025-06-14,ST03,AC05,1,35.0,0.0,35.0,11.55
O007361,2025-06-14,ST11,TG02,1,429.0,0.0,429.0,235.95
O007362,2025-06-15,ST10,SB02,3,119.0,0.0,357.0,171.36
O007363,2025-06-15,ST03,AC02,1,45.0,0.0,45.0,17.1
O007364,2025-06-15,ST04,CK01,1,89.0,0.1,80.1,44.5
O007365,2025-06-15,ST06,AC03,1,129.0,0.1,116.1,60.63
O007366,2025-06-15,ST09,AP02,1,299.0,0.0,299.0,137.54
O007367,2025-06-15,ST09,CK01,1,89.0,0.1,80.1,44.5
O007368,2025-06-15,ST05,SB02,1,119.0,0.0,119.0,57.12
O007369,2025-06-15,ST06,FW02,2,219.0,0.0,438.0,219.0
O007370,2025-06-15,ST09,CK01,1,89.0,0.2,71.2,44.5
O007371,2025-06-15,ST12,SB02,2,119.0,0.2,190.4,114.24
O007372,2025-06-15,ST04,SB02,1,119.0,0.0,119.0,57.12
O007373,2025-06-15,ST11,CK02,2,59.0,0.0,118.0,53.1
O007374,2025-06-15,ST10,CK01,3,89.0,0.1,240.3,133.5
O007375,2025-06-15,ST02,FW04,3,69.0,0.1,186.3,82.8
O007376,2025-06-15,ST07,AC04,1,139.0,0.1,125.1,62.55
O007377,2025-06-15,ST11,SB01,1,279.0,0.2,223.2,145.08
O007378,2025-06-15,ST02,AC03,1,129.0,0.2,103.2,60.63
O007379,2025-06-15,ST01,CL01,1,79.0,0.0,79.0,39.5
O007380,2025-06-16,ST12,SB01,1,279.0,0.0,279.0,145.08
O007381,2025-06-16,ST04,TG02,2,429.0,0.0,858.0,471.9
O007382,2025-06-16,ST02,SB02,1,119.0,0.0,119.0,57.12
O007383,2025-06-16,ST09,CL03,1,39.0,0.2,31.2,16.38
O007384,2025-06-16,ST09,AC04,3,139.0,0.2,333.6,187.65
O007385,2025-06-16,ST01,CL04,2,24.0,0.0,48.0,16.8
O007386,2025-06-16,ST12,AC05,1,35.0,0.2,28.0,11.55
O007387,2025-06-16,ST05,FW02,1,219.0,0.0,219.0,109.5
O007388,2025-06-16,ST07,SB01,1,279.0,0.0,279.0,145.08
O007389,2025-06-16,ST02,CK01,1,89.0,0.1,80.1,44.5
O007390,2025-06-16,ST10,CL02,1,229.0,0.0,229.0,125.95
O007391,2025-06-16,ST03,FW02,1,219.0,0.0,219.0,109.5
O007392,2025-06-16,ST05,FW02,2,219.0,0.2,350.4,219.0
O007393,2025-06-16,ST01,SB02,2,119.0,0.0,238.0,114.24
O007394,2025-06-17,ST10,AC02,1,45.0,0.0,45.0,17.1
O007395,2025-06-17,ST07,FW03,2,169.0,0.0,338.0,165.62
O007396,2025-06-17,ST03,FW04,1,69.0,0.0,69.0,27.6
O007397,2025-06-17,ST04,TG01,1,349.0,0.2,279.2,202.42
O007398,2025-06-17,ST04,FW04,3,69.0,0.2,165.6,82.8
O007399,2025-06-17,ST10,FW01,1,149.0,0.0,149.0,71.52
O007400,2025-06-17,ST05,CL02,1,229.0,0.0,229.0,125.95
O007401,2025-06-17,ST01,AC04,1,139.0,0.1,125.1,62.55
O007402,2025-06-17,ST07,AC05,1,35.0,0.0,35.0,11.55
O007403,2025-06-17,ST11,AP03,2,99.0,0.1,178.2,79.2
O007404,2025-06-17,ST12,SB02,1,119.0,0.0,119.0,57.12
O007405,2025-06-17,ST05,AC03,1,129.0,0.2,103.2,60.63
O007406,2025-06-17,ST09,AC02,1,45.0,0.0,45.0,17.1
O007407,2025-06-17,ST07,AC03,3,129.0,0.0,387.0,181.89
O007408,2025-06-17,ST02,CL04,1,24.0,0.1,21.6,8.4
O007409,2025-06-18,ST02,TG02,1,429.0,0.0,429.0,235.95
O007410,2025-06-18,ST10,FW02,1,219.0,0.0,219.0,109.5
O007411,2025-06-18,ST12,FW03,1,169.0,0.0,169.0,82.81
O007412,2025-06-18,ST07,AC04,1,139.0,0.0,139.0,62.55
O007413,2025-06-18,ST10,SB02,1,119.0,0.0,119.0,57.12
O007414,2025-06-18,ST09,AC05,1,35.0,0.1,31.5,11.55
O007415,2025-06-18,ST11,CK01,1,89.0,0.0,89.0,44.5
O007416,2025-06-18,ST05,CK01,1,89.0,0.0,89.0,44.5
O007417,2025-06-18,ST02,AC02,1,45.0,0.2,36.0,17.1
O007418,2025-06-18,ST02,AC01,1,49.0,0.1,44.1,19.6
O007419,2025-06-19,ST02,FW01,2,149.0,0.0,298.0,143.04
O007420,2025-06-19,ST02,TG02,3,429.0,0.2,1029.6,707.85
O007421,2025-06-19,ST11,AC03,2,129.0,0.0,258.0,121.26
O007422,2025-06-19,ST02,FW03,1,169.0,0.0,169.0,82.81
O007423,2025-06-19,ST12,AC03,1,129.0,0.0,129.0,60.63
O007424,2025-06-19,ST05,AC05,1,35.0,0.0,35.0,11.55
O007425,2025-06-19,ST01,TG02,1,429.0,0.0,429.0,235.95
O007426,2025-06-19,ST11,AP05,1,89.0,0.0,89.0,33.82
O007427,2025-06-19,ST10,FW01,1,149.0,0.2,119.2,71.52
O007428,2025-06-19,ST04,CK02,1,59.0,0.0,59.0,26.55
O007429,2025-06-19,ST01,AC02,1,45.0,0.1,40.5,17.1
O007430,2025-06-20,ST09,FW04,1,69.0,0.0,69.0,27.6
O007431,2025-06-20,ST05,FW04,2,69.0,0.1,124.2,55.2
O007432,2025-06-20,ST08,SB01,1,279.0,0.0,279.0,145.08
O007433,2025-06-20,ST03,AC03,2,129.0,0.0,258.0,121.26
O007434,2025-06-20,ST11,FW04,2,69.0,0.0,138.0,55.2
O007435,2025-06-20,ST02,AC04,3,139.0,0.2,333.6,187.65
O007436,2025-06-20,ST03,AC04,2,139.0,0.0,278.0,125.1
O007437,2025-06-20,ST11,AC04,1,139.0,0.0,139.0,62.55
O007438,2025-06-20,ST03,FW01,1,149.0,0.2,119.2,71.52
O007439,2025-06-20,ST11,FW03,1,169.0,0.0,169.0,82.81
O007440,2025-06-21,ST02,AC04,1,139.0,0.2,111.2,62.55
O007441,2025-06-21,ST11,AP03,1,99.0,0.0,99.0,39.6
O007442,2025-06-21,ST11,FW01,1,149.0,0.1,134.1,71.52
O007443,2025-06-21,ST11,AP04,1,89.0,0.2,71.2,37.38
O007444,2025-06-21,ST05,FW03,1,169.0,0.0,169.0,82.81
O007445,2025-06-21,ST07,AC02,1,45.0,0.0,45.0,17.1
O007446,2025-06-21,ST04,CK02,1,59.0,0.0,59.0,26.55
O007447,2025-06-21,ST12,CL03,1,39.0,0.0,39.0,16.38
O007448,2025-06-21,ST07,AP01,1,249.0,0.1,224.1,109.56
O007449,2025-06-21,ST10,FW02,1,219.0,0.0,219.0,109.5
O007450,2025-06-21,ST04,CL01,2,79.0,0.0,158.0,79.0
O007451,2025-06-21,ST04,AC01,1,49.0,0.0,49.0,19.6
O007452,2025-06-21,ST11,FW02,3,219.0,0.1,591.3,328.5
O007453,2025-06-21,ST10,CL02,1,229.0,0.0,229.0,125.95
O007454,2025-06-21,ST07,TG01,1,349.0,0.1,314.1,202.42
O007455,2025-06-21,ST09,SB02,1,119.0,0.0,119.0,57.12
O007456,2025-06-21,ST11,FW02,2,219.0,0.1,394.2,219.0
O007457,2025-06-21,ST01,AC03,1,129.0,0.2,103.2,60.63
O007458,2025-06-21,ST05,SB02,1,119.0,0.0,119.0,57.12
O007459,2025-06-21,ST02,CK02,2,59.0,0.1,106.2,53.1
O007460,2025-06-21,ST11,AP05,1,89.0,0.0,89.0,33.82
O007461,2025-06-21,ST01,FW04,1,69.0,0.0,69.0,27.6
O007462,2025-06-21,ST03,AC05,1,35.0,0.0,35.0,11.55
O007463,2025-06-21,ST02,CL02,1,229.0,0.2,183.2,125.95
O007464,2025-06-21,ST03,AP04,2,89.0,0.1,160.2,74.76
O007465,2025-06-22,ST01,AC01,1,49.0,0.0,49.0,19.6
O007466,2025-06-22,ST04,AP04,1,89.0,0.1,80.1,37.38
O007467,2025-06-22,ST05,AC05,1,35.0,0.0,35.0,11.55
O007468,2025-06-22,ST10,CL04,1,24.0,0.0,24.0,8.4
O007469,2025-06-22,ST03,FW03,1,169.0,0.0,169.0,82.81
O007470,2025-06-22,ST11,CL04,1,24.0,0.0,24.0,8.4
O007471,2025-06-22,ST02,AP02,2,299.0,0.0,598.0,275.08
O007472,2025-06-22,ST11,SB02,2,119.0,0.1,214.2,114.24
O007473,2025-06-22,ST01,TG02,1,429.0,0.1,386.1,235.95
O007474,2025-06-22,ST04,TG02,2,429.0,0.0,858.0,471.9
O007475,2025-06-22,ST12,AC01,3,49.0,0.0,147.0,58.8
